Benchmark	Description	ActualAvgRounds	MinScore	TIME_TO_SEC(timediff(TimeEnd, TimeStart))
gr-driver	Rim, de1220	208.5	0.00013591997401385392	55
ra-driver	1-2 Ring, de	196.6	0.22127641127713105	64
ra-driver	Rim, de+pso	259.3	0.30946208335689107	77
sw-driver	One-way ring, de	330	0.00017093861151806777	87
rb-driver	Ageing Extended Barabasi-Albert, de+nsga2	653.2	0.0030094973927581063	157
sw-driver	Broadcast, cmaes	1999	-431169.6967702827	354
rb-driver	Bidirectional chain, cmaes	1999	63097.88826055275	431
sw-driver	Barabasi-Albert, de+sade	289.8	0.00015095551680133212	69
sw-driver	1-2 Ring, de+nelder mead	27.2	0.0000000000054569682106375694	19
sw-driver	Rim, de+nelder mead	66	0.0000000000054569682106375694	27
sw-driver	Hypercube, de+pso	227.125	0.0002003058298214455	85
ra-driver	Bidirectional ring, ihs	1999	4.719215088166408	436
sw-driver	Rim, nsga2	1999	3393.868185163976	282
rb-driver	Bidirectional chain, pso	1999	4972.6053089140705	306
ak-driver	1-2 Ring, de+praxis	57.5	0.00000014488595967421247	26
ak-driver	Bidirectional ring, pso_gen	1999	10.386502137833745	314
ra-driver	Bidirectional chain, de+de1220	167	0.24928959166288678	60
ra-driver	1-2 Ring, pso_gen	1999	82.2509201501834	370
ra-driver	Rim, ihs	1999	3.7630148533732495	488
gr-driver	1-2-3 Ring, de	340.7	0.00007282046789414132	86
rb-driver	Bidirectional ring, ihs	1999	48.461072943390256	436
rb-driver	Bidirectional ring, de+de1220	540.9	0.004895330276000415	132
gr-driver	Watts-Strogatz, pso_gen	1999	33.49965394294092	343
ak-driver	One-way ring, de+nsga2	231.9	0.04369274528753708	61
gr-driver	Barabasi-Albert, de+praxis	1999	0.02212673343287741	355
ra-driver	1-2 Ring, de+nsga2	220	0.26521703137404984	56
sw-driver	One-way ring, de+praxis	68.2	0.0000000000054569682106375694	23
sw-driver	Hypercube, de+praxis	232.0625	0.00017295844190812204	91
gr-driver	Hypercube, de	208.5625	0.00012219958649561935	80
sw-driver	Bidirectional chain, de1220	233.4	0.00020028625567647396	55
gr-driver	1-2 Ring, de+pso	1999	0.03433522608028561	379
gr-driver	1-2 Ring, ihs	1999	1.1777428332429263	466
gr-driver	1-2 Ring, xnes	1999	122.50995068453666	442
ak-driver	1-2-3 Ring, bee_colony	79.8	0.03667551467982877	26
gr-driver	Rim, bee_colony	243	0.00026006819578316964	60
ra-driver	Watts-Strogatz, de+pso	191.7	0.2871448517160786	58
ra-driver	1-2-3 Ring, de	184.7	0.28520983023881286	59
rb-driver	Extended Barabasi-Albert, bee_colony	1897.7	0.0003969096046902665	456
rb-driver	Extended Barabasi-Albert, ihs	1999	110.90783419322565	480
sw-driver	Extended Barabasi-Albert, sade	213	0.00017478552308602957	52
ra-driver	1-2 Ring, pso	1999	84.7347569766159	295
sw-driver	Fully Connected, de+praxis	35.9	0.000000000006366462912410498	25
sw-driver	1-2-3 Ring, de+de1220	244.9	0.00018984394046128727	70
gr-driver	1-2 Ring, de	385.1	0.00012350779310554838	90
gr-driver	Barabasi-Albert, de+nsga2	350.3	0.0001165986722868606	88
sw-driver	One-way ring, de1220	236.5	0.00016330945891240845	63
ak-driver	1-2-3 Ring, xnes	1999	15.071851675084261	596
ak-driver	1-2-3 Ring, de+de1220	132.7	0.041959863643104445	43
gr-driver	Hypercube, pso_gen	1999	29.335392296821546	658
gr-driver	Hypercube, de+de1220	1999	0.007396040334114895	679
sw-driver	Rim, de+praxis	88.6	0.0000000000054569682106375694	28
ak-driver	Fully Connected, pso	1999	10.944634431787732	323
gr-driver	Barabasi-Albert, de+de1220	324.8	0.00009359220409088653	84
sw-driver	Bidirectional chain, de+praxis	76.1	0.0000000000027284841053187847	25
ak-driver	Bidirectional chain, de1220	108.9	0.03760458894427332	35
gr-driver	Broadcast, cmaes	1999	122.0014757362848	350
sw-driver	One-way ring, de+de1220	248.4	0.00014915893643774325	63
gr-driver	Bidirectional ring, de+nelder mead	0	0.0000000002492821504773701	14
gr-driver	Bidirectional ring, bee_colony	91.8	0.00017246857694597217	37
gr-driver	Bidirectional ring, de1220	264.7	0.00009448911907972146	76
rb-driver	One-way ring, de+de1220	506.4	0.00982459285616755	123
gr-driver	Bidirectional chain, de+praxis	1999	0.049156464864805405	316
gr-driver	1-2 Ring, cmaes	1999	111.2382362452559	465
rb-driver	Barabasi-Albert, de	376.7	0.00193079258883726	89
gr-driver	Bidirectional chain, de+pso	1999	0.02457329408636344	335
ra-driver	Watts-Strogatz, de+sade	171.7	0.22980566673606972	54
ra-driver	Barabasi-Albert, xnes	1999	159.15679324652342	446
ak-driver	Broadcast, pso	1999	11.406429254386518	327
ak-driver	Fully Connected, de+nsga2	232.3	0.039360648432460454	65
gr-driver	Ageing Extended Barabasi-Albert, de+de1220	1999	0.007396040334114895	349
ak-driver	1-2-3 Ring, de1220	111.3	0.04331051794774199	33
gr-driver	Fully Connected, de+praxis	42.3	0.000000000003071765064532883	28
gr-driver	Fully Connected, bee_colony	115.6	0.00010100941837576372	53
gr-driver	Fully Connected, de+nsga2	1999	0.027051681251646587	375
rb-driver	Bidirectional ring, de+sade	685	0.0033286540895280524	158
sw-driver	1-2 Ring, de+sade	227.8	0.0001650173271627864	59
rb-driver	Ageing Extended Barabasi-Albert, bee_colony	1224.3	0.00041026379655275394	266
gr-driver	1-2 Ring, bee_colony	151.9	0.00007354075974719265	40
ra-driver	1-2 Ring, sade	121.3	0.2851111911682551	39
rb-driver	Barabasi-Albert, de+praxis	591.4	0.006709166101782195	135
sw-driver	Broadcast, de+nelder mead	468.4	0.00018238265147374477	87
rb-driver	Broadcast, pso_gen	1999	3375.731076852791	306
sw-driver	Bidirectional chain, de+pso	305.5	0.00018209125300927553	81
gr-driver	1-2-3 Ring, cmaes	1999	147.18004877122632	452
ak-driver	Hypercube, de+nsga2	151.3125	0.04501989832328279	69
ra-driver	One-way ring, de+sade	149.3	0.24883950624115414	48
ra-driver	One-way ring, de+pso	202.5	0.2995754225563587	60
rb-driver	Extended Barabasi-Albert, de+sade	486	0.002052672175242053	121
ra-driver	Rim, sade	125.7	0.31639221428713427	38
rb-driver	Barabasi-Albert, pso_gen	1999	5244.358866299163	320
ak-driver	Hypercube, pso_gen	1999	10.585037405916923	584
sw-driver	Ageing Extended Barabasi-Albert, ihs	1999	66.67901786630046	415
rb-driver	Barabasi-Albert, cmaes	1999	54755.51105903943	435
ak-driver	Watts-Strogatz, pso	1999	11.3725456735262	320
rb-driver	Fully Connected, de+de1220	536	0.0024324157813790867	129
ra-driver	Barabasi-Albert, de	161.9	0.31060486143650223	48
rb-driver	Extended Barabasi-Albert, de+pso	615.1	0.00495941966222694	144
rb-driver	Ageing Extended Barabasi-Albert, pso	1999	6517.927956860761	346
ra-driver	Rim, cmaes	1999	147.6387739066571	449
ak-driver	Watts-Strogatz, de+nsga2	179.4	0.044896916837843026	44
gr-driver	Extended Barabasi-Albert, nsga2	1999	152.0543398382094	286
ak-driver	Bidirectional chain, de+de1220	142.6	0.04132498012920793	38
gr-driver	Hypercube, sade	205.875	0.00010403147300974691	77
rb-driver	Extended Barabasi-Albert, xnes	1999	59247.32693278117	428
ak-driver	1-2-3 Ring, ihs	1999	2.633816530815445	447
gr-driver	Broadcast, nsga2	1999	151.18070648285794	304
rb-driver	Rim, de1220	496.7	0.006350869183633696	136
rb-driver	Fully Connected, cmaes	1999	35632.46325200045	456
gr-driver	Ageing Extended Barabasi-Albert, de+nelder mead	1999	0.019677734558037452	396
gr-driver	Barabasi-Albert, xnes	1999	109.93947016780992	498
ra-driver	Barabasi-Albert, de+de1220	192.1	0.20257162713738808	49
sw-driver	Bidirectional ring, de+pso	389.4	0.00020043070435349364	97
ra-driver	Bidirectional ring, de1220	172.5	0.2872031687733454	47
rb-driver	Extended Barabasi-Albert, de+nsga2	676.5	0.005349249051222206	156
sw-driver	Watts-Strogatz, ihs	1999	58.33891134919577	428
ra-driver	Extended Barabasi-Albert, de+praxis	213.5	0.2809346372214634	56
sw-driver	1-2 Ring, nsga2	1999	3546.5456239223336	282
ak-driver	Fully Connected, cmaes	1999	16.589114472910122	442
rb-driver	Fully Connected, de+sade	640.8	0.008269415721289116	152
ra-driver	Extended Barabasi-Albert, pso_gen	1999	87.5988434638412	318
ak-driver	One-way ring, pso_gen	1999	9.791935142023094	326
ak-driver	Bidirectional chain, nsga2	1999	17.461637353793446	291
sw-driver	Extended Barabasi-Albert, pso_gen	1999	2952.8306132721596	289
sw-driver	1-2 Ring, ihs	1999	40.231504192480315	487
sw-driver	1-2-3 Ring, cmaes	1999	-498386.16237980453	489
sw-driver	Broadcast, de+praxis	477.8	0.00016564541965635726	95
sw-driver	Hypercube, de	219.625	0.00019790683654719032	99
ra-driver	Extended Barabasi-Albert, bee_colony	51.8	0.30293833119091573	20
rb-driver	Fully Connected, pso	1999	5338.979361846392	317
ak-driver	Bidirectional ring, de1220	107.6	0.04076913496261314	32
gr-driver	Watts-Strogatz, de+de1220	1999	0.0172361119176615	335
ak-driver	Hypercube, de	130	0.04337107725228195	60
ra-driver	Bidirectional ring, cmaes	1999	136.07455183671212	433
ra-driver	Extended Barabasi-Albert, xnes	1999	146.787184478781	434
gr-driver	Bidirectional chain, de	1999	0.00985728460782076	346
ak-driver	Watts-Strogatz, de1220	117.7	0.04363789468496693	34
ra-driver	Bidirectional ring, bee_colony	44.7	0.2802196535970438	20
ra-driver	Ageing Extended Barabasi-Albert, de1220	152	0.259956662877471	43
sw-driver	Watts-Strogatz, de	265.8	0.00014433483465836616	67
rb-driver	Barabasi-Albert, de1220	413.4	0.002088656784528322	126
rb-driver	Barabasi-Albert, ihs	1999	89.33702810851113	466
ak-driver	1-2-3 Ring, de+nsga2	223	0.04304557917958052	59
ra-driver	Bidirectional ring, de+praxis	144.9	0.00000000000022737367544323206	43
sw-driver	Bidirectional ring, de+sade	246.5	0.0001771093302522786	72
sw-driver	One-way ring, cmaes	1999	-424234.3052737687	440
ak-driver	Fully Connected, pso_gen	1999	10.66996914409582	315
ak-driver	Bidirectional ring, de+praxis	90.3	0.00000015013661469609474	32
gr-driver	Watts-Strogatz, de+praxis	1999	0.012316072519261478	389
gr-driver	Barabasi-Albert, ihs	1999	1.1085401519187035	489
ak-driver	Watts-Strogatz, de+de1220	185.3	0.04298393146276114	58
ak-driver	Barabasi-Albert, de	207.2	0.04340185913325856	64
ra-driver	Bidirectional ring, nsga2	1999	156.61307212223008	312
ra-driver	Bidirectional ring, pso_gen	1999	77.24746986066644	357
rb-driver	Bidirectional ring, xnes	1999	71837.88292146272	433
ak-driver	1-2-3 Ring, pso	1999	11.35389791483873	322
ak-driver	1-2-3 Ring, de	207.7	0.04515893396950377	60
rb-driver	Hypercube, de+de1220	427.5	0.009406240673745821	156
rb-driver	1-2-3 Ring, de+nelder mead	61.2	0.00037341771716891623	24
sw-driver	Broadcast, nsga2	1999	4008.4961715976383	293
ak-driver	Broadcast, de+sade	280.6	0.042577855972301126	51
ra-driver	One-way ring, xnes	1999	148.55980729883427	413
ra-driver	Barabasi-Albert, nsga2	1999	151.74195132281122	280
sw-driver	Bidirectional ring, de+nelder mead	51.6	0.000000000006366462912410498	19
sw-driver	Barabasi-Albert, de+nsga2	284.5	0.00019340752442076337	71
ak-driver	One-way ring, de+de1220	137.5	0.041677741455352635	38
gr-driver	Extended Barabasi-Albert, de+sade	324.9	0.00008147739845743018	82
sw-driver	Broadcast, sade	319	0.00018717880084295757	82
sw-driver	Watts-Strogatz, de+de1220	301.9	0.0002001105322051444	97
sw-driver	Broadcast, de+pso	466.8	0.00017274435958825052	103
sw-driver	1-2 Ring, de+de1220	244.1	0.00019443504970695358	61
ak-driver	Hypercube, pso	1999	11.41063290974849	581
ak-driver	Rim, de+sade	143.7	0.034902713681266295	40
gr-driver	Extended Barabasi-Albert, bee_colony	138.2	0.00014081656956099753	40
rb-driver	Extended Barabasi-Albert, pso	1999	3581.1785631015805	312
sw-driver	Extended Barabasi-Albert, xnes	1999	-468648.52635381115	434
ak-driver	Watts-Strogatz, cmaes	1999	16.704371873672955	422
ak-driver	Barabasi-Albert, xnes	1999	15.990599148129174	423
sw-driver	1-2 Ring, de	297.3	0.00018142523003916722	74
rb-driver	Fully Connected, nsga2	1999	39509.64488042464	289
sw-driver	Rim, pso_gen	1999	2831.647415155856	334
ra-driver	Rim, nsga2	1999	158.58175190192566	285
ak-driver	Barabasi-Albert, nsga2	1999	17.554226596277836	287
gr-driver	1-2-3 Ring, ihs	1999	1.1171552129639646	426
sw-driver	Hypercube, de+sade	220.8125	0.00017781014776119264	82
rb-driver	Hypercube, xnes	1999	51082.55491095475	835
ak-driver	Fully Connected, sade	136.6	0.04490425773544304	40
gr-driver	Extended Barabasi-Albert, pso	1999	30.269175179506306	336
ak-driver	Barabasi-Albert, bee_colony	80.2	0.044741831642167273	26
gr-driver	Watts-Strogatz, de+nelder mead	1999	0.012320988875106575	344
ak-driver	Fully Connected, de+de1220	132.7	0.04126142730397264	38
ra-driver	One-way ring, de+praxis	174.5	0.00000000000019895196601282805	52
gr-driver	Ageing Extended Barabasi-Albert, de	370.7	0.00013397616438348692	98
ak-driver	Barabasi-Albert, de+nsga2	199.5	0.04281518301717968	49
ak-driver	Barabasi-Albert, de+pso	184.2	0.0401125950724297	51
ra-driver	Extended Barabasi-Albert, de+nelder mead	160.5	0.3110130536595648	54
ra-driver	Ageing Extended Barabasi-Albert, de+pso	174.3	0.2875224761405093	57
ak-driver	Hypercube, de1220	80.9375	0.04038616393018701	36
gr-driver	Extended Barabasi-Albert, de+nelder mead	375.8	0.00008108198514000797	85
sw-driver	1-2-3 Ring, bee_colony	92.2	0.00019068457277171547	31
gr-driver	Bidirectional chain, de+nelder mead	33.8	0.0000000000024986679392213773	16
gr-driver	Extended Barabasi-Albert, pso_gen	1999	24.307840799766105	324
ak-driver	1-2 Ring, de+de1220	114.1	0.03979651769141812	42
ak-driver	1-2-3 Ring, de+sade	146.9	0.04063762963447859	50
ra-driver	Barabasi-Albert, sade	137	0.29877867302266736	46
sw-driver	Fully Connected, de	318.6	0.00017050245423888555	78
ra-driver	Barabasi-Albert, pso_gen	1999	87.97520845746158	289
sw-driver	Watts-Strogatz, de+pso	278.8	0.00015782021273480495	69
ra-driver	1-2 Ring, de+nelder mead	170.7	0.0000000000003694822225952521	53
sw-driver	Hypercube, bee_colony	36.0625	0.00017758663489075843	150
ak-driver	Watts-Strogatz, pso_gen	1999	10.727755845741438	328
ra-driver	One-way ring, de+nelder mead	168.3	0.16563944225742944	43
rb-driver	Ageing Extended Barabasi-Albert, de	653.6	0.009755060623303866	145
gr-driver	Bidirectional ring, sade	216.8	0.00011756467339296695	56
rb-driver	Watts-Strogatz, pso_gen	1999	3253.915665812707	316
gr-driver	Barabasi-Albert, cmaes	1999	118.50763953234245	437
gr-driver	One-way ring, de+pso	1999	0.03691384429355482	353
ra-driver	1-2 Ring, bee_colony	47	0.29542760247409205	20
rb-driver	Bidirectional chain, nsga2	1999	81716.18602480761	282
gr-driver	Bidirectional chain, ihs	1999	1.2112604910664504	431
ak-driver	Extended Barabasi-Albert, pso_gen	1999	11.581767470525511	291
gr-driver	Ageing Extended Barabasi-Albert, de+pso	1999	0.029547282008885678	394
gr-driver	Ageing Extended Barabasi-Albert, xnes	1999	115.9438255264571	486
ak-driver	Extended Barabasi-Albert, de	195.6	0.042588412035219125	51
rb-driver	Barabasi-Albert, xnes	1999	71616.18949219189	422
gr-driver	Ageing Extended Barabasi-Albert, bee_colony	182.7	0.00011644818543732338	50
sw-driver	1-2-3 Ring, de+nsga2	354.8	0.00016978055737126851	84
sw-driver	Fully Connected, sade	239.2	0.00016567749207752058	63
gr-driver	Bidirectional chain, cmaes	1999	121.71773367698184	441
gr-driver	Bidirectional chain, sade	240	0.00010496061449472016	62
rb-driver	Ageing Extended Barabasi-Albert, de1220	337.9	0.004413706042170178	82
ak-driver	Extended Barabasi-Albert, ihs	1999	2.308394130127358	441
ak-driver	Watts-Strogatz, de	188.6	0.04122339436295919	50
rb-driver	Extended Barabasi-Albert, pso_gen	1999	4907.526585359391	307
sw-driver	Extended Barabasi-Albert, cmaes	1999	-458170.5880273024	422
ra-driver	One-way ring, cmaes	1999	144.79138188597776	429
ra-driver	Extended Barabasi-Albert, de+pso	171.1	0.30655103128594874	53
sw-driver	Extended Barabasi-Albert, de+pso	296.7	0.00018650186120794388	110
sw-driver	Extended Barabasi-Albert, de+sade	310.5	0.0001652553110034205	115
ak-driver	1-2-3 Ring, cmaes	1999	15.539150857075512	479
ak-driver	Fully Connected, ihs	1999	2.89423973873722	446
gr-driver	Bidirectional chain, pso_gen	1999	31.628483270500116	321
ak-driver	One-way ring, de+pso	220	0.03699593791235545	57
sw-driver	One-way ring, de+nelder mead	52	0.0000000000054569682106375694	20
gr-driver	Rim, de	1999	0.01722629385971286	347
gr-driver	1-2 Ring, de+praxis	65.6	0.0000002503023800448645	22
rb-driver	1-2-3 Ring, de+nsga2	715.2	0.011548869405967185	169
gr-driver	Rim, sade	237.1	0.00006797126072843884	60
rb-driver	Extended Barabasi-Albert, de+praxis	608.3	0.022317826164130673	136
ak-driver	Barabasi-Albert, cmaes	1999	16.769293393753877	445
ak-driver	Extended Barabasi-Albert, bee_colony	77	0.0411036674291414	32
gr-driver	Bidirectional ring, de	347.8	0.00006870263170832835	88
ra-driver	Extended Barabasi-Albert, de+de1220	178.4	0.2921270728328409	50
ak-driver	Hypercube, nsga2	1999	17.111690302810945	535
ak-driver	Watts-Strogatz, de+sade	188.1	0.04057471104156152	57
sw-driver	One-way ring, de+pso	380.9	0.00018422605535306502	101
sw-driver	Bidirectional ring, ihs	1999	64.78691099001662	450
ak-driver	Barabasi-Albert, de+praxis	195	0.042796024081351636	54
sw-driver	Bidirectional ring, sade	228.5	0.00019004327896254836	69
sw-driver	Bidirectional chain, xnes	1999	-432006.1119636833	444
ra-driver	1-2 Ring, de+de1220	171.1	0.25834405085933554	46
ak-driver	Barabasi-Albert, pso_gen	1999	11.6011594138033	318
gr-driver	Barabasi-Albert, sade	270.5	0.00010781898537881585	67
rb-driver	One-way ring, pso_gen	1999	4019.1968490285253	277
ak-driver	Broadcast, cmaes	1999	15.87880617703114	370
ak-driver	1-2-3 Ring, pso_gen	1999	9.641936928091779	308
ak-driver	Watts-Strogatz, bee_colony	88.3	0.03994931619650588	28
rb-driver	Bidirectional ring, pso_gen	1999	5606.365423962414	292
sw-driver	Rim, de+nsga2	409.6	0.0001995847678699647	99
gr-driver	1-2 Ring, pso	1999	32.47622614211471	303
gr-driver	1-2 Ring, de+sade	251.7	0.00009640788372244913	69
sw-driver	Barabasi-Albert, xnes	1999	-440918.23923014046	435
ra-driver	Ageing Extended Barabasi-Albert, ihs	1999	5.518027229340078	440
rb-driver	Bidirectional ring, de1220	482.7	0.0014718221258312905	145
rb-driver	One-way ring, nsga2	1999	108527.54689748048	311
ra-driver	Barabasi-Albert, cmaes	1999	159.65916187594772	493
ra-driver	Ageing Extended Barabasi-Albert, nsga2	1999	146.09880393236307	281
gr-driver	1-2-3 Ring, pso_gen	1999	30.515413055442767	314
gr-driver	1-2-3 Ring, bee_colony	165.5	0.00009498742929547888	50
sw-driver	Fully Connected, cmaes	1999	-434067.9806002154	445
sw-driver	Rim, bee_colony	83.6	0.00018962831018143333	28
gr-driver	Extended Barabasi-Albert, xnes	1999	88.12016568179716	439
rb-driver	One-way ring, de+praxis	51.6	0.000016718972169828927	18
sw-driver	Watts-Strogatz, bee_colony	51.3	0.00017705432946968358	240
sw-driver	Hypercube, sade	147.375	0.00017462438881921116	292
ak-driver	Barabasi-Albert, ihs	1999	2.3850995736607286	688
ak-driver	Barabasi-Albert, de+sade	188.6	0.04035798798518586	56
ra-driver	Bidirectional ring, de+pso	232.8	0.27514857332889164	61
gr-driver	Rim, nsga2	1999	151.25756616818336	283
rb-driver	Bidirectional chain, de+pso	591.1	0.0026482661743032314	133
gr-driver	Barabasi-Albert, de1220	232.5	0.00009589123575570735	58
sw-driver	Extended Barabasi-Albert, bee_colony	98.5	0.0002004709003813332	37
sw-driver	Barabasi-Albert, de+nelder mead	294.6	0.00019349722060724162	84
sw-driver	Extended Barabasi-Albert, nsga2	1999	3952.27893928854	292
sw-driver	Barabasi-Albert, bee_colony	91.2	0.00016673181289661443	27
rb-driver	Broadcast, nsga2	1999	102085.4202102298	292
gr-driver	Ageing Extended Barabasi-Albert, pso	1999	27.928681411924686	352
gr-driver	1-2 Ring, nsga2	1999	125.92594011660806	282
gr-driver	Bidirectional chain, de+nsga2	1999	0.014772407722822956	343
ra-driver	Ageing Extended Barabasi-Albert, de+nelder mead	176.9	0.30872880511515177	47
ra-driver	Bidirectional chain, ihs	1999	5.024087317430826	443
ra-driver	Barabasi-Albert, de+pso	158.6	0.30740988733126073	56
ra-driver	Ageing Extended Barabasi-Albert, de+de1220	176.8	0.291130334826164	60
